x,y,z,excitons,e_field,nestid,ed,t,eventid,cluster_id,electrons,photons
7.8779047824393365,4.798141887929904,-32.955437197558766,0,23,7,0,0,138,139,943.1583715681903,271.3307746051685
31.24486851460803,20.599263013292198,-53.149234060751326,0,23,7,0,0,139,140,1269.149105415554,165.74197882580637
-4.3491901262541495,11.092243481729243,-148.6310225029043,0,23,7,0,0,140,141,1203.7756879939834,354.5008428119518
27.10791938982073,-10.979130382119916,-38.095403459266734,0,23,7,0,0,141,142,971.8134265777728,160.652961990358
-20.462758017916563,-15.58831380018978,-108.32357794269264,0,23,7,0,0,142,143,1441.183563476863,232.84844571179153
10.789925714613487,35.560700171101495,-24.21202768857912,0,23,7,0,0,143,144,982.0267422257294,278.061978930556
3.010712343378867,-0.3490628329200142,-62.88976286019744,0,23,7,0,0,144,145,1183.690339128337,227.46457334615246
-16.894936417277645,-8.966412150885308,-87.35576815706895,0,23,7,0,0,145,146,1419.865677714262,291.6481862243118
9.035843913019251,-27.399155057001316,-55.64047260017002,0,23,7,0,0,146,147,1271.917687032548,312.0724248841625
-1.658610934816354,-32.26881769095759,-100.46993955876003,0,23,7,0,0,147,148,1147.5108940857633,305.41884417119985
17.291901841395728,22.198297983974367,-111.95657172377511,0,23,7,0,0,148,149,1087.2298282837742,315.7882373857719
15.678811556017749,33.43168066952762,-1.2189525249086235,0,23,7,0,0,149,150,1100.4608769091608,149.13975116492787
16.069680318659067,-5.677603031654898,-78.23436938573988,0,23,7,0,0,150,151,889.6514803081761,116.16883267680926
34.13821990743603,15.817284076884473,-131.65136810376893,0,23,7,0,0,151,152,942.7742184007323,227.91324545668382
-31.671403611579766,8.522542693373282,-123.01604557443594,0,23,7,0,0,152,153,1448.17062365831,415.12445896612684
-16.876806719668863,-26.604922084571996,-1.717611459780871,0,23,7,0,0,153,154,998.5432193012981,200.13228301822704
29.711833871687116,20.20339391063902,-104.58628758730075,0,23,7,0,0,154,155,1110.8611463927791,290.126657704135
5.355897961475111,-12.133941900035323,-97.36210683594722,0,23,7,0,0,155,156,1305.471200219032,277.6789541567219
-20.903664834594768,-32.563814720327954,-27.143727060748454,0,23,7,0,0,156,157,1237.6130949034434,172.7053225475664
-28.288218843303127,25.089828151964973,-102.47736426231334,0,23,7,0,0,157,158,890.3544264714963,220.23618898905528
2.2402174592412134,39.08262718741275,-8.62380210211305,0,23,7,0,0,158,159,853.9514985026846,146.23869114579443
