x,y,z,excitons,e_field,nestid,ed,t,eventid,cluster_id,electrons,photons
16.87910001775587,-3.518927339279144,-63.88289055755595,0,23,7,0,0,117,118,101.25885340615551,25.19968815251763
-20.64432621039749,-5.11524710560072,-133.29247641780094,0,23,7,0,0,118,119,394.8813090044977,65.35894339205336
18.233118191031014,-10.663826660587535,-35.72702614225478,0,23,7,0,0,119,120,378.3145743730551,101.03865464803415
-32.13844338672778,-22.352275504441522,-107.82189621853523,0,23,7,0,0,120,121,425.54650026375333,64.99566246101193
14.80841821086086,11.570178652606213,-83.45320662425644,0,23,7,0,0,121,122,338.2548508868473,77.62902920050249
2.6908008448352034,3.3612398318663383,-134.7667176084366,0,23,7,0,0,122,123,158.4863921389548,41.98214802946219
4.589534237766369,2.7962077460175356,-147.15389257580378,0,23,7,0,0,123,124,224.90143369771948,36.46853456188266
-25.25231532825366,7.460226294700963,-100.34424522442897,0,23,7,0,0,124,125,317.5064636062825,55.866013722872005
-12.963481723149355,0.5717160322855559,-49.70270625798449,0,23,7,0,0,125,126,189.13737016390888,29.554846741881512
15.139521139719648,-18.673348186805605,-97.98960969384056,0,23,7,0,0,126,127,292.0247230989859,69.2576294424639
18.56993564408066,30.94047852937114,-43.0675376319517,0,23,7,0,0,127,128,289.7298865680448,45.026961180984195
-24.46928744866437,-23.97004786132448,-99.57600404849141,0,23,7,0,0,128,129,117.82088314843624,18.079298289010637
25.289747036061968,-26.045282315200293,-81.59156843183074,0,23,7,0,0,129,130,214.19247943298583,57.57938323197026
31.914838977648095,12.451172238613543,-119.58341435685188,0,23,7,0,0,130,131,459.795580958989,114.2561230931192
8.226052646069512,-34.460638526892,-101.35046299101123,0,23,7,0,0,131,132,405.23141426101137,51.841617487793506
15.515763123333953,-7.752230374707983,-110.18943950201805,0,23,7,0,0,132,133,329.14022097779196,96.16978533091101
-2.370113041937557,-24.6566360653128,-28.774369460350275,0,23,7,0,0,133,134,344.6059677068688,44.25828140672305
-39.755006311573474,0.339960693212086,-109.4133323310073,0,23,7,0,0,134,135,304.7568814430876,87.0422984212107
-27.362226010039432,8.920311655814325,-55.30753920564177,0,23,7,0,0,135,136,265.7388072581639,49.22919902956918
-24.90004351750553,-14.760591947304833,-85.49939947062103,0,23,7,0,0,136,137,180.41740055729667,49.824575870336616
-11.424524601885114,-19.235921247450964,-6.971085583860145,0,23,7,0,0,137,138,285.6568136511427,36.83129870410774
7.8779047824393365,4.798141887929904,-32.955437197558766,0,23,7,0,0,138,139,312.374971560742,40.03027926152033
31.24486851460803,20.599263013292198,-53.149234060751326,0,23,7,0,0,139,140,390.23353422448156,103.55781542821133
-4.3491901262541495,11.092243481729243,-148.6310225029043,0,23,7,0,0,140,141,380.1784189758352,58.03928564204608
27.10791938982073,-10.979130382119916,-38.095403459266734,0,23,7,0,0,141,142,133.46454047484136,28.18272077373387
-20.462758017916563,-15.58831380018978,-108.32357794269264,0,23,7,0,0,142,143,439.866466748748,84.68829286626968
10.789925714613487,35.560700171101495,-24.21202768857912,0,23,7,0,0,143,144,469.67985787569455,126.55898149143525
3.010712343378867,-0.3490628329200142,-62.88976286019744,0,23,7,0,0,144,145,238.05267890215407,37.03161036918091
-16.894936417277645,-8.966412150885308,-87.35576815706895,0,23,7,0,0,145,146,404.9056599647962,52.22784677770632
9.035843913019251,-27.399155057001316,-55.64047260017002,0,23,7,0,0,146,147,239.86115989072357,33.70790995810479
-1.658610934816354,-32.26881769095759,-100.46993955876003,0,23,7,0,0,147,148,287.55895131084173,79.90276560033077
17.291901841395728,22.198297983974367,-111.95657172377511,0,23,7,0,0,148,149,401.1281304962173,65.73932795630463
15.678811556017749,33.43168066952762,-1.2189525249086235,0,23,7,0,0,149,150,115.83264606128152,30.541875511648485
16.069680318659067,-5.677603031654898,-78.23436938573988,0,23,7,0,0,150,151,449.3310746913346,130.53936571568957
34.13821990743603,15.817284076884473,-131.65136810376893,0,23,7,0,0,151,152,189.05157460336443,56.132017405898196
-31.671403611579766,8.522542693373282,-123.01604557443594,0,23,7,0,0,152,153,308.26497344740187,73.08295607691008
-16.876806719668863,-26.604922084571996,-1.717611459780871,0,23,7,0,0,153,154,467.0095622652289,126.05492502929272
29.711833871687116,20.20339391063902,-104.58628758730075,0,23,7,0,0,154,155,372.9009342398946,107.50688712353299
5.355897961475111,-12.133941900035323,-97.36210683594722,0,23,7,0,0,155,156,255.96267297612823,44.831030944572014
-20.903664834594768,-32.563814720327954,-27.143727060748454,0,23,7,0,0,156,157,181.205906514295,25.204302595397085
-28.288218843303127,25.089828151964973,-102.47736426231334,0,23,7,0,0,157,158,457.0118237198498,74.09514392297247
2.2402174592412134,39.08262718741275,-8.62380210211305,0,23,7,0,0,158,159,317.7864576819365,44.45947898549412
19.691205123072997,-21.328018312652105,-128.71332547041746,0,23,7,0,0,159,160,358.49146455061225,67.11131642027895
1.8495654720801835,-17.020457203531286,-8.714021095679165,0,23,7,0,0,160,161,267.12483689263513,58.67993755085429
39.04318288285441,6.001114692114271,-106.69515245013193,0,23,7,0,0,161,162,261.653299426038,50.89475601997516
-9.137855201430325,12.263963435074068,-123.74894162277434,0,23,7,0,0,162,163,490.5576509018583,88.0538663901469
4.948582657577434,-35.74221523294904,-36.51495897921297,0,23,7,0,0,163,164,499.94002106701146,87.09679791043122
22.391292056523277,-6.958750199588894,-126.65342948767652,0,23,7,0,0,164,165,472.69416004815207,85.43912578274167
-4.7549202196053715,1.9373919157404444,-14.602316827851752,0,23,7,0,0,165,166,148.3149524214286,43.58462202871426
-3.255805245455447,-16.112385615328495,-6.435747768816747,0,23,7,0,0,166,167,480.5492051757131,89.80594568278985
-31.410785411011137,-17.493375166349217,-65.72118314547004,0,23,7,0,0,167,168,458.9436329597635,96.41473521378703
16.92598043730789,-14.393022059596243,-84.17551387539268,0,23,7,0,0,168,169,306.2120824828991,66.67860868773411
2.6802700675133284,18.736433310146197,-92.02243605839513,0,23,7,0,0,169,170,204.2632771677892,28.649929479616507
15.197393812281502,-23.316608532504585,-130.4281817786584,0,23,7,0,0,170,171,102.05747569617753,20.240505322473105
-35.09880204163777,-18.78695974465451,-122.55214637832857,0,23,7,0,0,171,172,430.37514003942164,128.8231248252906
27.739355350341548,13.360744762592136,-55.47132645376462,0,23,7,0,0,172,173,111.87666071534817,29.246801843685034
-11.544704439258432,25.980717238065363,-79.17414666227317,0,23,7,0,0,173,174,245.3103459915475,55.94844771350413
-3.417623696004705,-11.195440110419584,-41.06474968965592,0,23,7,0,0,174,175,392.3767395198984,64.75493669259642
13.467040665101196,15.126376255098819,-141.61113816781204,0,23,7,0,0,175,176,265.5880341369459,54.60895564239785
16.606391381568415,-19.368212739365692,-9.923308576784095,0,23,7,0,0,176,177,384.6043102408642,90.57074212019117
4.78359829760681,-28.787493457902297,-59.85459503168994,0,23,7,0,0,177,178,240.29708100124515,31.445552139182492
37.17106418071841,-13.186037391130986,-37.22372450103356,0,23,7,0,0,178,179,496.9582212027037,76.32722506838968
15.493439102131846,20.394700808511466,-29.78312425071851,0,23,7,0,0,179,180,300.1045428436888,47.714181911514
-36.3507798715497,-14.799361811290158,-91.03994809244713,0,23,7,0,0,180,181,483.26877113253494,82.80011758907486
19.923430294007694,-6.301589487827541,-66.99156878758752,0,23,7,0,0,181,182,125.83663739827227,24.267703930267235
30.1491265651287,-18.035138101701634,-113.83995846620803,0,23,7,0,0,182,183,161.21943222901675,43.88184418294232
3.4683572267876994,-21.111139223184217,-28.939575746153135,0,23,7,0,0,183,184,114.83792121342108,33.48548588504291
-39.35486644494993,2.4528519987909716,-42.23436757374116,0,23,7,0,0,184,185,462.93761557307954,76.8286155434733
-28.617196432476362,20.099978755616316,-92.02237966141534,0,23,7,0,0,185,186,467.24657930121793,110.65998452283293
6.193189494304282,30.771374345288336,-20.170927271571816,0,23,7,0,0,186,187,347.55483283754074,59.43400016463477
0.46648271968283983,18.119196504989738,-94.29363183901175,0,23,7,0,0,187,188,484.9288313076229,131.21016036124686
-16.123504337831196,-13.705142309907794,-72.46888044898834,0,23,7,0,0,188,189,422.1462920951076,126.06163308794905
0.31263661454006425,-23.47660194453012,-114.08516963850344,0,23,7,0,0,189,190,370.91197819623875,97.78366158633158
-3.4766838114644423,-22.55865045083123,-110.86832748711888,0,23,7,0,0,190,191,140.87394077369635,23.025998828397945
30.82607061326023,9.233296590380904,-44.39132435959715,0,23,7,0,0,191,192,403.5882567614761,118.9650962597582
30.41317686175657,0.2639615878995907,-135.8342298498225,0,23,7,0,0,192,193,453.5704763765696,69.55889558679715
-4.339138295816848,-21.11661783214667,-146.5347260953544,0,23,7,0,0,193,194,164.49400632906782,28.029488337949754
-8.489745908690507,-15.620535832175085,-68.30315389013779,0,23,7,0,0,194,195,175.18384319051376,37.71463119026016
-2.572143045185127,34.69393014073142,-116.9578683174958,0,23,7,0,0,195,196,483.9452201231837,79.78016469458615
15.60808168679595,-20.614791859527326,-149.55795365008728,0,23,7,0,0,196,197,167.65305357497047,29.192845041922308
0.8410050429131098,-15.159727827305883,-145.45648928481415,0,23,7,0,0,197,198,321.63895963741027,67.81853288498756
0.9192204192657808,28.988597106039876,-96.89823808551088,0,23,7,0,0,198,199,380.2217328181247,52.43886570811937
29.868685898987916,-3.9111462284267473,-16.913948002993124,0,23,7,0,0,199,200,169.82385692868155,45.03226365109493
